symbol,interval,start,end,method,param,final_balance,return_pct,max_drawdown,win_rate,total_trades,profit_factor,sharpe
BTCUSDT,15m,20250101,20251201,percentage,0.004,141900.33214544973,13.190033214544973,0.10825815838828001,0.4108606557377049,976,1.9599840027990623,
BTCUSDT,15m,20250101,20251201,percentage,0.0045,130296.2081480404,12.02962081480404,0.12304115580688992,0.41375,800,1.9827742954242273,
BTCUSDT,15m,20250101,20251201,percentage,0.005,87519.4960098774,7.75194960098774,0.1046462142952705,0.4064327485380117,684,1.843213362397667,
BTCUSDT,15m,20250101,20251201,percentage,0.0055,84825.1026095937,7.48251026095937,0.10610602541860824,0.42105263157894735,570,1.928686388758036,
BTCUSDT,15m,20250101,20251201,log_percentage,0.003,393566.20317094476,38.356620317094475,0.10952766820755715,0.44049247606019154,1462,2.2126174466404014,
BTCUSDT,15m,20250101,20251201,log_percentage,0.0035,209318.9716129678,19.93189716129678,0.09915286895095692,0.4221105527638191,1194,1.9582770187494931,
BTCUSDT,15m,20250101,20251201,log_percentage,0.004,141900.33214544973,13.190033214544973,0.10825815838828001,0.4108606557377049,976,1.9599840027990623,
BTCUSDT,15m,20250101,20251201,log_percentage,0.0045,130296.2081480404,12.02962081480404,0.12304115580688992,0.41375,800,1.9827742954242273,
BTCUSDT,15m,20250101,20251201,log_percentage,0.005,87519.4960098774,7.75194960098774,0.1046462142952705,0.4064327485380117,684,1.843213362397667,
B5130541,3.2921035151305413,0.11550187128622506,0.37855787476280833,1054,1.4745476415887178,
BTCUSDT,5m,20250101,20251201,percentage,0.005,42178.56697189421,3.2178566971894207,0.15139780957546928,0.37066974595842955,866,1.5694649722354208,
BTCUSDT,5m,20250101,20251201,percentage,0.0055,31462.603487830907,2.1462603487830907,0.19960109943222623,0.35983827493261455,742,1.4325657235883111,
BTCUSDT,5m,20250101,20251201,log_percentage,0.003,104585.2473627957,9.45852473627957,0.19221684631740696,0.38393731635651324,2042,1.6011697449683364,
BTCUSDT,5m,20250101,20251201,log_percentage,0.0035,55417.31956120093,4.541731956120093,0.21363609108438048,0.369727047146402,1612,1.4374877289836776,
BTCUSDT,5m,20250101,20251201,log_percentage,0.004,38476.263551330434,2.8476263551330434,0.13050275731426556,0.3704545454545455,1320,1.4283467529243914,
BTCUSDT,5m,20250101,20251201,log_percentage,0.0045,42921.03515130541,3.2921035151305413,0.11550187128622506,0.37855787476280833,1054,1.4745476415887178,
BTCUSDT,5m,20250101,20251201,log_percentage,0.005,42178.56697189421,3.2178566971894207,0.15139780957546928,0.37066974595842955,866,1.5694649722354208,
BTCUSDT,5m,20250101,20251201,log_percentage,0.0055TCUSDT,15m,20250101,20251201,log_percentage,0.0055,84825.1026095937,7.48251026095937,0.10610602541860824,0.42105263157894735,570,1.928686388758036,
ETHUSDT,1m,20240101,20241231,atr,"(14, 1.5)",1902510410626.296,190251040.06262958,0.7517603574236001,0.4686148168315334,66114,2.351522246007825,
ETHUSDT,1mto5m,20240101,20241231,atr,"(14, 1.5)",3196578421.011702,319656.8421011702,0.08708428866053765,0.4689403166869671,5747,2.8753458220673362,
ETHUSDT,1m,20240101,20241231,atr,"(14, 2.0)",107689936364.85664,10768992.636485664,0.6005904579239295,0.4569667530665143,48997,2.228416604261898,
ETHUSDT,1mto5m,20240101,20241231,atr,"(14, 2.0)",160178499.04024318,16016.849904024319,0.09096147908085231,0.438659793814433,3880,2.5931920120712517,
ETHUSDT,1m,20240101,20241231,atr,"(14, 2.5)",5152147653.62382,515213.76536238205,0.49702092721417196,0.45360283501771886,38095,2.050410208556298,
ETHUSDT,1mto5m,20240101,20241231,atr,"(14, 2.5)",10630257.228496686,1062.0257228496685,0.15395308973340283,0.4104634831460674,2848,2.117572161279906,
ETHUSDT,1m,20240101,20241231,fixed,10,1228926.9120950557,121.89269120950557,0.26131944568076426,0.3699625633120458,4541,1.5525588346996404,
ETHUSDT,1mto5m,20240101,20241231,fixed,10,26792298.51644308,2678.229851644308,0.11585462234363618,0.4164540816326531,3136,2.301858056435492,
ETHUSDT,1m,20240101,20241231,fixed,15,108159.57633654197,9.815957633654197,0.2761637323795668,0.3458225667527993,2322,1.3623473861924014,
ETHUSDT,1mto5m,20240101,20241231,fixed,15,874291.0918997023,86.42910918997023,0.16665839169210203,0.37272727272727274,1760,1.6641539371080059,
ETHUSDT,1m,20240101,20241231,fixed,20,126551.26097391271,11.655126097391271,0.2356502480806922,0.34480234260614934,1366,1.2936437267687977,
ETHUSDT,1mto5m,20240101,20241231,fixed,20,346010.902979645,33.601090297964504,0.2341441261319426,0.37453183520599254,1068,1.5843262875420738,
ETHUSDT,1m,20240101,20241231,fixed,25,42016.66779459619,3.2016667794596194,0.26588007978728206,0.32908704883227174,942,1.203110550911226,
ETHUSDT,1mto5m,20240101,20241231,fixed,25,215247.0669610281,20.524706696102808,0.22237620755745613,0.36731843575418993,716,1.6134452511406876,
ETHUSDT,1m,20240101,20241231,fixed,30,28710.570728672996,1.8710570728672995,0.3824236052536976,0.33284457478005863,682,1.1589141071636315,
ETHUSDT,1mto5m,20240101,20241231,fixed,30,114319.78375196487,10.431978375196488,0.25848774965203036,0.3584905660377358,530,1.430794628109666,
ETHUSDT,1m,20240101,20241231,fixed,35,53915.227236091894,4.39152272360919,0.3521878882133134,0.34303534303534305,481,1.3619681589879125,
ETHUSDT,1mto5m,20240101,20241231,fixed,35,70542.64802043105,6.054264802043105,0.2300963880756174,0.35555555555555557,405,1.4631157381268356,
ETHUSDT,1m,20240101,20241231,fixed,40,17223.9086972687,0.72239086972687,0.47261080945154427,0.314070351758794,398,1.1320058868976643,
ETHUSDT,1mto5m,20240101,20241231,fixed,40,41138.48980982531,3.113848980982531,0.26346347805779347,0.3343465045592705,329,1.3660665969172368,
ETHUSDT,1m,20240101,20241231,fixed,45,25136.54165626202,1.513654165626202,0.28445861256338334,0.32666666666666666,300,1.2742459735937908,
ETHUSDT,1mto5m,20240101,20241231,fixed,45,29925.673122248092,1.9925673122248093,0.3255125096990566,0.3308270676691729,266,1.3209017183534686,
ETHUSDT,1m,20240101,20241231,fixed,50,18428.9201372002,0.8428920137200199,0.41501781737325044,0.3215686274509804,255,1.2093408075492929,
ETHUSDT,1mto5m,20240101,20241231,fixed,50,29704.812009179706,1.9704812009179706,0.297296531428704,0.33031674208144796,221,1.466393228389955,
ETHUSDT,1m,20240101,20241231,percentage,0.003,2556075.7065667226,254.60757065667227,0.18676262314551936,0.3787965616045845,5235,1.5991962713437804,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.003,95761032.09800512,9575.10320980051,0.09615746633878919,0.4373601789709172,3576,2.5789481440321547,
ETHUSDT,1m,20240101,20241231,percentage,0.0035,1063012.533148993,105.3012533148993,0.21732171451629478,0.37147066044684507,4073,1.5330147758687118,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.0035,16685549.412821747,1667.5549412821747,0.12965053434560503,0.41394864677307425,2882,2.2133367920569595,
ETHUSDT,1m,20240101,20241231,percentage,0.004,198474.2168092197,18.847421680921972,0.28630782856945636,0.3487470167064439,3352,1.4207477984862715,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.004,4707569.164880891,469.75691648808913,0.1809397204195008,0.4090909090909091,2398,2.0952351534254166,
ETHUSDT,1m,20240101,20241231,percentage,0.0045,156059.47808729406,14.605947808729406,0.2810826074671178,0.3510948905109489,2740,1.3653032255229829,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.0045,1859976.1248936835,184.99761248936835,0.16796951820309505,0.4,2020,1.9357153019543383,
ETHUSDT,1m,20240101,20241231,percentage,0.005,93864.69482170911,8.386469482170911,0.26900354108222935,0.3405096660808436,2276,1.327432802813295,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.005,887985.4178322292,87.79854178322292,0.20134537686497833,0.370242214532872,1734,1.7195041438003795,
ETHUSDT,1m,20240101,20241231,percentage,0.0055,130539.6197457018,12.05396197457018,0.23625048498873347,0.34615384615384615,1924,1.2914810998306763,
ETHUSDT,1mto5m,20240101,20241231,percentage,0.0055,764015.7820313813,75.40157820313813,0.17224671891067272,0.37517146776406035,1458,1.5611226948291985,
ETHUSDT,1m,20240101,20241231,log_percentage,0.003,2556075.7065667226,254.60757065667227,0.18676262314551936,0.3787965616045845,5235,1.5991962713437804,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.003,95761032.09800512,9575.10320980051,0.09615746633878919,0.4373601789709172,3576,2.5789481440321547,
ETHUSDT,1m,20240101,20241231,log_percentage,0.0035,1063012.533148993,105.3012533148993,0.21732171451629478,0.37147066044684507,4073,1.5330147758687118,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.0035,16685549.412821747,1667.5549412821747,0.12965053434560503,0.41394864677307425,2882,2.2133367920569595,
ETHUSDT,1m,20240101,20241231,log_percentage,0.004,198474.2168092197,18.847421680921972,0.28630782856945636,0.3487470167064439,3352,1.4207477984862715,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.004,4707569.164880891,469.75691648808913,0.1809397204195008,0.4090909090909091,2398,2.0952351534254166,
ETHUSDT,1m,20240101,20241231,log_percentage,0.0045,156059.47808729406,14.605947808729406,0.2810826074671178,0.3510948905109489,2740,1.3653032255229829,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.0045,1859976.1248936835,184.99761248936835,0.16796951820309505,0.4,2020,1.9357153019543383,
ETHUSDT,1m,20240101,20241231,log_percentage,0.005,93864.69482170911,8.386469482170911,0.26900354108222935,0.3405096660808436,2276,1.327432802813295,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.005,887985.4178322292,87.79854178322292,0.20134537686497833,0.370242214532872,1734,1.7195041438003795,
ETHUSDT,1m,20240101,20241231,log_percentage,0.0055,130539.6197457018,12.05396197457018,0.23625048498873347,0.34615384615384615,1924,1.2914810998306763,
ETHUSDT,1mto5m,20240101,20241231,log_percentage,0.0055,764015.7820313813,75.40157820313813,0.17224671891067272,0.37517146776406035,1458,1.5611226948291985,
ETHUSDT,5m,20240101,20241231,atr,"(14, 1.5)",2031537647.892112,203152.7647892112,0.08351465959891878,0.4648810638696385,5339,2.8457866214869205,
ETHUSDT,5m,20240101,20241231,atr,"(14, 2.0)",93644298.76058652,9363.429876058652,0.10103930641806656,0.43648573027420257,3574,2.583547793029456,
ETHUSDT,5m,20240101,20241231,atr,"(14, 2.5)",7921588.523511853,791.1588523511853,0.18156629094111906,0.40788476118271416,2638,2.13142428620558,
ETHUSDT,5m,20240101,20241231,fixed,10,26792298.51644308,2678.229851644308,0.11585462234363618,0.4164540816326531,3136,2.301858056435492,
ETHUSDT,5m,20240101,20241231,fixed,15,874291.0918997023,86.42910918997023,0.16665839169210203,0.37272727272727274,1760,1.6641539371080059,
ETHUSDT,5m,20240101,20241231,fixed,20,346010.902979645,33.601090297964504,0.2341441261319426,0.37453183520599254,1068,1.5843262875420738,
ETHUSDT,5m,20240101,20241231,fixed,25,215247.0669610281,20.524706696102808,0.22237620755745613,0.36731843575418993,716,1.6134452511406876,
ETHUSDT,5m,20240101,20241231,fixed,30,114319.78375196487,10.431978375196488,0.25848774965203036,0.3584905660377358,530,1.430794628109666,
ETHUSDT,5m,20240101,20241231,fixed,35,70542.64802043105,6.054264802043105,0.2300963880756174,0.35555555555555557,405,1.4631157381268356,
ETHUSDT,5m,20240101,20241231,fixed,40,41138.48980982531,3.113848980982531,0.26346347805779347,0.3343465045592705,329,1.3660665969172368,
ETHUSDT,5m,20240101,20241231,fixed,45,29925.673122248092,1.9925673122248093,0.3255125096990566,0.3308270676691729,266,1.3209017183534686,
ETHUSDT,5m,20240101,20241231,fixed,50,29704.812009179706,1.9704812009179706,0.297296531428704,0.33031674208144796,221,1.466393228389955,
ETHUSDT,5m,20240101,20241231,percentage,0.003,96345754.13478076,9633.575413478076,0.09636631542268545,0.4316526610644258,3570,2.679550052766382,
ETHUSDT,5m,20240101,20241231,percentage,0.0035,13120299.960907996,1311.0299960907996,0.12504548787746705,0.41046831955922863,2904,2.119055652440013,
ETHUSDT,5m,20240101,20241231,percentage,0.004,4199234.843496193,418.92348434961934,0.16610221047250204,0.4071606994171524,2402,2.0753221077602406,
ETHUSDT,5m,20240101,20241231,percentage,0.0045,1462727.6720412457,145.27276720412456,0.16880510549226055,0.3923988153998026,2026,1.8574615563295636,
ETHUSDT,5m,20240101,20241231,percentage,0.005,850278.3367504324,84.02783367504324,0.20433013242290876,0.367816091954023,1740,1.681410155305495,
ETHUSDT,5m,20240101,20241231,percentage,0.0055,675828.0368371885,66.58280368371885,0.19605318165046956,0.3737997256515775,1458,1.5678832941619598,
ETHUSDT,5m,20240101,20241231,log_percentage,0.003,96345754.13478076,9633.575413478076,0.09636631542268545,0.4316526610644258,3570,2.679550052766382,
ETHUSDT,5m,20240101,20241231,log_percentage,0.0035,13120299.960907996,1311.0299960907996,0.12504548787746705,0.41046831955922863,2904,2.119055652440013,
ETHUSDT,5m,20240101,20241231,log_percentage,0.004,4199234.843496193,418.92348434961934,0.16610221047250204,0.4071606994171524,2402,2.0753221077602406,
ETHUSDT,5m,20240101,20241231,log_percentage,0.0045,1462727.6720412457,145.27276720412456,0.16880510549226055,0.3923988153998026,2026,1.8574615563295636,
ETHUSDT,5m,20240101,20241231,log_percentage,0.005,850278.3367504324,84.02783367504324,0.20433013242290876,0.367816091954023,1740,1.681410155305495,
ETHUSDT,5m,20240101,20241231,log_percentage,0.0055,675828.0368371885,66.58280368371885,0.19605318165046956,0.3737997256515775,1458,1.5678832941619598,
ETHUSDT,15m,20240101,20241231,atr,"(14, 1.5)",3083957.647808749,307.3957647808749,0.16219449772565556,0.4058219178082192,1168,2.0779946803792066,
ETHUSDT,15m,20240101,20241231,atr,"(14, 2.0)",859560.606314471,84.9560606314471,0.19699128770883106,0.4184491978609626,748,1.9846858868138324,
ETHUSDT,15m,20240101,20241231,atr,"(14, 2.5)",271964.96018536174,26.196496018536173,0.2681294821457795,0.3985239852398524,542,1.8339688094872,
ETHUSDT,15m,20240101,20241231,fixed,10,91344653.62813061,9133.465362813062,0.14099909699414723,0.4596774193548387,2232,2.953709452376849,
ETHUSDT,15m,20240101,20241231,fixed,15,7696988.313489912,768.6988313489912,0.144198668126063,0.4273021001615509,1238,2.298965354137227,
ETHUSDT,15m,20240101,20241231,fixed,20,1267638.8202457274,125.76388202457274,0.15145961644920466,0.42317073170731706,820,2.0622623183500046,
ETHUSDT,15m,20240101,20241231,fixed,25,307870.6392053128,29.78706392053128,0.2206366396275254,0.3920265780730897,602,1.9023801005776877,
ETHUSDT,15m,20240101,20241231,fixed,30,215948.1240572784,20.59481240572784,0.2720936907782068,0.38148984198645597,443,1.830920025222462,
ETHUSDT,15m,20240101,20241231,fixed,35,146342.03213549007,13.634203213549007,0.21769748287439408,0.39104477611940297,335,1.8852900444499374,
ETHUSDT,15m,20240101,20241231,fixed,40,63989.30157640422,5.3989301576404225,0.2496453794898689,0.3710247349823322,283,1.7147178983378961,
ETHUSDT,15m,20240101,20241231,fixed,45,43335.433492450815,3.3335433492450814,0.3482079243712128,0.3695652173913043,230,1.6752803432087624,
ETHUSDT,15m,20240101,20241231,fixed,50,24156.08355695695,1.415608355695695,0.418657876638241,0.33816425120772947,207,1.3759252895421714,
ETHUSDT,15m,20240101,20241231,percentage,0.003,250372350.49951196,25036.235049951196,0.09562041606701431,0.4612605379365717,2491,3.1078018225629425,
ETHUSDT,15m,20240101,20241231,percentage,0.0035,56457534.16358828,5644.753416358828,0.11781631762168158,0.45365853658536587,2050,2.7327232296956354,
ETHUSDT,15m,20240101,20241231,percentage,0.004,23510622.756472446,2350.0622756472444,0.1187884619563455,0.4383078730904818,1702,2.8353501362558324,
ETHUSDT,15m,20240101,20241231,percentage,0.0045,11193629.47260705,1118.362947260705,0.14633914565635797,0.4233983286908078,1436,2.3438157741339767,
ETHUSDT,15m,20240101,20241231,percentage,0.005,3703533.7843984854,369.35337843984854,0.1594052310446701,0.4110236220472441,1270,2.032903270784367,
ETHUSDT,15m,20240101,20241231,percentage,0.0055,4522549.641777997,451.2549641777997,0.17392966285117947,0.4289772727272727,1056,2.3705088701661947,
ETHUSDT,15m,20240101,20241231,log_percentage,0.003,250372350.49951196,25036.235049951196,0.09562041606701431,0.4612605379365717,2491,3.1078018225629425,
ETHUSDT,15m,20240101,20241231,log_percentage,0.0035,56457534.16358828,5644.753416358828,0.11781631762168158,0.45365853658536587,2050,2.7327232296956354,
ETHUSDT,15m,20240101,20241231,log_percentage,0.004,23510622.756472446,2350.0622756472444,0.1187884619563455,0.4383078730904818,1702,2.8353501362558324,
ETHUSDT,15m,20240101,20241231,log_percentage,0.0045,11193629.47260705,1118.362947260705,0.14633914565635797,0.4233983286908078,1436,2.3438157741339767,
ETHUSDT,15m,20240101,20241231,log_percentage,0.005,3703533.7843984854,369.35337843984854,0.1594052310446701,0.4110236220472441,1270,2.032903270784367,
ETHUSDT,15m,20240101,20241231,log_percentage,0.0055,4522549.641777997,451.2549641777997,0.17392966285117947,0.4289772727272727,1056,2.3705088701661947,
ETHUSDT,1m,20250101,20251201,atr,"(14, 1.5)",1902510410626.296,190251040.06262958,0.7517603574236001,0.4686148168315334,66114,2.351522246007825,
ETHUSDT,1mto5m,20250101,20251201,atr,"(14, 1.5)",3196578421.011702,319656.8421011702,0.08708428866053765,0.4689403166869671,5747,2.8753458220673362,
ETHUSDT,1m,20250101,20251201,atr,"(14, 2.0)",107689936364.85664,10768992.636485664,0.6005904579239295,0.4569667530665143,48997,2.228416604261898,
ETHUSDT,1mto5m,20250101,20251201,atr,"(14, 2.0)",160178499.04024318,16016.849904024319,0.09096147908085231,0.438659793814433,3880,2.5931920120712517,
ETHUSDT,1m,20250101,20251201,atr,"(14, 2.5)",5152147653.62382,515213.76536238205,0.49702092721417196,0.45360283501771886,38095,2.050410208556298,
ETHUSDT,1mto5m,20250101,20251201,atr,"(14, 2.5)",10630257.228496686,1062.0257228496685,0.15395308973340283,0.4104634831460674,2848,2.117572161279906,
ETHUSDT,1m,20250101,20251201,fixed,10,1228926.9120950557,121.89269120950557,0.26131944568076426,0.3699625633120458,4541,1.5525588346996404,
ETHUSDT,1mto5m,20250101,20251201,fixed,10,26792298.51644308,2678.229851644308,0.11585462234363618,0.4164540816326531,3136,2.301858056435492,
ETHUSDT,1m,20250101,20251201,fixed,15,108159.57633654197,9.815957633654197,0.2761637323795668,0.3458225667527993,2322,1.3623473861924014,
ETHUSDT,1mto5m,20250101,20251201,fixed,15,874291.0918997023,86.42910918997023,0.16665839169210203,0.37272727272727274,1760,1.6641539371080059,
ETHUSDT,1m,20250101,20251201,fixed,20,126551.26097391271,11.655126097391271,0.2356502480806922,0.34480234260614934,1366,1.2936437267687977,
ETHUSDT,1mto5m,20250101,20251201,fixed,20,346010.902979645,33.601090297964504,0.2341441261319426,0.37453183520599254,1068,1.5843262875420738,
ETHUSDT,1m,20250101,20251201,fixed,25,42016.66779459619,3.2016667794596194,0.26588007978728206,0.32908704883227174,942,1.203110550911226,
ETHUSDT,1mto5m,20250101,20251201,fixed,25,215247.0669610281,20.524706696102808,0.22237620755745613,0.36731843575418993,716,1.6134452511406876,
ETHUSDT,1m,20250101,20251201,fixed,30,28710.570728672996,1.8710570728672995,0.3824236052536976,0.33284457478005863,682,1.1589141071636315,
ETHUSDT,1mto5m,20250101,20251201,fixed,30,114319.78375196487,10.431978375196488,0.25848774965203036,0.3584905660377358,530,1.430794628109666,
ETHUSDT,1m,20250101,20251201,fixed,35,53915.227236091894,4.39152272360919,0.3521878882133134,0.34303534303534305,481,1.3619681589879125,
ETHUSDT,1mto5m,20250101,20251201,fixed,35,70542.64802043105,6.054264802043105,0.2300963880756174,0.35555555555555557,405,1.4631157381268356,
ETHUSDT,1m,20250101,20251201,fixed,40,17223.9086972687,0.72239086972687,0.47261080945154427,0.314070351758794,398,1.1320058868976643,
ETHUSDT,1mto5m,20250101,20251201,fixed,40,41138.48980982531,3.113848980982531,0.26346347805779347,0.3343465045592705,329,1.3660665969172368,
ETHUSDT,1m,20250101,20251201,fixed,45,25136.54165626202,1.513654165626202,0.28445861256338334,0.32666666666666666,300,1.2742459735937908,
ETHUSDT,1mto5m,20250101,20251201,fixed,45,29925.673122248092,1.9925673122248093,0.3255125096990566,0.3308270676691729,266,1.3209017183534686,
ETHUSDT,1m,20250101,20251201,fixed,50,18428.9201372002,0.8428920137200199,0.41501781737325044,0.3215686274509804,255,1.2093408075492929,
ETHUSDT,1mto5m,20250101,20251201,fixed,50,29704.812009179706,1.9704812009179706,0.297296531428704,0.33031674208144796,221,1.466393228389955,
ETHUSDT,1m,20250101,20251201,percentage,0.003,2556075.7065667226,254.60757065667227,0.18676262314551936,0.3787965616045845,5235,1.5991962713437804,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.003,95761032.09800512,9575.10320980051,0.09615746633878919,0.4373601789709172,3576,2.5789481440321547,
ETHUSDT,1m,20250101,20251201,percentage,0.0035,1063012.533148993,105.3012533148993,0.21732171451629478,0.37147066044684507,4073,1.5330147758687118,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.0035,16685549.412821747,1667.5549412821747,0.12965053434560503,0.41394864677307425,2882,2.2133367920569595,
ETHUSDT,1m,20250101,20251201,percentage,0.004,198474.2168092197,18.847421680921972,0.28630782856945636,0.3487470167064439,3352,1.4207477984862715,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.004,4707569.164880891,469.75691648808913,0.1809397204195008,0.4090909090909091,2398,2.0952351534254166,
ETHUSDT,1m,20250101,20251201,percentage,0.0045,156059.47808729406,14.605947808729406,0.2810826074671178,0.3510948905109489,2740,1.3653032255229829,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.0045,1859976.1248936835,184.99761248936835,0.16796951820309505,0.4,2020,1.9357153019543383,
ETHUSDT,1m,20250101,20251201,percentage,0.005,93864.69482170911,8.386469482170911,0.26900354108222935,0.3405096660808436,2276,1.327432802813295,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.005,887985.4178322292,87.79854178322292,0.20134537686497833,0.370242214532872,1734,1.7195041438003795,
ETHUSDT,1m,20250101,20251201,percentage,0.0055,130539.6197457018,12.05396197457018,0.23625048498873347,0.34615384615384615,1924,1.2914810998306763,
ETHUSDT,1mto5m,20250101,20251201,percentage,0.0055,764015.7820313813,75.40157820313813,0.17224671891067272,0.37517146776406035,1458,1.5611226948291985,
ETHUSDT,1m,20250101,20251201,log_percentage,0.003,2556075.7065667226,254.60757065667227,0.18676262314551936,0.3787965616045845,5235,1.5991962713437804,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.003,95761032.09800512,9575.10320980051,0.09615746633878919,0.4373601789709172,3576,2.5789481440321547,
ETHUSDT,1m,20250101,20251201,log_percentage,0.0035,1063012.533148993,105.3012533148993,0.21732171451629478,0.37147066044684507,4073,1.5330147758687118,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.0035,16685549.412821747,1667.5549412821747,0.12965053434560503,0.41394864677307425,2882,2.2133367920569595,
ETHUSDT,1m,20250101,20251201,log_percentage,0.004,198474.2168092197,18.847421680921972,0.28630782856945636,0.3487470167064439,3352,1.4207477984862715,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.004,4707569.164880891,469.75691648808913,0.1809397204195008,0.4090909090909091,2398,2.0952351534254166,
ETHUSDT,1m,20250101,20251201,log_percentage,0.0045,156059.47808729406,14.605947808729406,0.2810826074671178,0.3510948905109489,2740,1.3653032255229829,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.0045,1859976.1248936835,184.99761248936835,0.16796951820309505,0.4,2020,1.9357153019543383,
ETHUSDT,1m,20250101,20251201,log_percentage,0.005,93864.69482170911,8.386469482170911,0.26900354108222935,0.3405096660808436,2276,1.327432802813295,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.005,887985.4178322292,87.79854178322292,0.20134537686497833,0.370242214532872,1734,1.7195041438003795,
ETHUSDT,1m,20250101,20251201,log_percentage,0.0055,130539.6197457018,12.05396197457018,0.23625048498873347,0.34615384615384615,1924,1.2914810998306763,
ETHUSDT,1mto5m,20250101,20251201,log_percentage,0.0055,764015.7820313813,75.40157820313813,0.17224671891067272,0.37517146776406035,1458,1.5611226948291985,
ETHUSDT,5m,20250101,20251201,atr,"(14, 1.5)",2031537647.892112,203152.7647892112,0.08351465959891878,0.4648810638696385,5339,2.8457866214869205,
ETHUSDT,5m,20250101,20251201,atr,"(14, 2.0)",93644298.76058652,9363.429876058652,0.10103930641806656,0.43648573027420257,3574,2.583547793029456,
ETHUSDT,5m,20250101,20251201,atr,"(14, 2.5)",7921588.523511853,791.1588523511853,0.18156629094111906,0.40788476118271416,2638,2.13142428620558,
ETHUSDT,5m,20250101,20251201,fixed,10,26792298.51644308,2678.229851644308,0.11585462234363618,0.4164540816326531,3136,2.301858056435492,
ETHUSDT,5m,20250101,20251201,fixed,15,874291.0918997023,86.42910918997023,0.16665839169210203,0.37272727272727274,1760,1.6641539371080059,
ETHUSDT,5m,20250101,20251201,fixed,20,346010.902979645,33.601090297964504,0.2341441261319426,0.37453183520599254,1068,1.5843262875420738,
ETHUSDT,5m,20250101,20251201,fixed,25,215247.0669610281,20.524706696102808,0.22237620755745613,0.36731843575418993,716,1.6134452511406876,
ETHUSDT,5m,20250101,20251201,fixed,30,114319.78375196487,10.431978375196488,0.25848774965203036,0.3584905660377358,530,1.430794628109666,
ETHUSDT,5m,20250101,20251201,fixed,35,70542.64802043105,6.054264802043105,0.2300963880756174,0.35555555555555557,405,1.4631157381268356,
ETHUSDT,5m,20250101,20251201,fixed,40,41138.48980982531,3.113848980982531,0.26346347805779347,0.3343465045592705,329,1.3660665969172368,
ETHUSDT,5m,20250101,20251201,fixed,45,29925.673122248092,1.9925673122248093,0.3255125096990566,0.3308270676691729,266,1.3209017183534686,
ETHUSDT,5m,20250101,20251201,fixed,50,29704.812009179706,1.9704812009179706,0.297296531428704,0.33031674208144796,221,1.466393228389955,
ETHUSDT,5m,20250101,20251201,percentage,0.003,96345754.13478076,9633.575413478076,0.09636631542268545,0.4316526610644258,3570,2.679550052766382,
ETHUSDT,5m,20250101,20251201,percentage,0.0035,13120299.960907996,1311.0299960907996,0.12504548787746705,0.41046831955922863,2904,2.119055652440013,
ETHUSDT,5m,20250101,20251201,percentage,0.004,4199234.843496193,418.92348434961934,0.16610221047250204,0.4071606994171524,2402,2.0753221077602406,
ETHUSDT,5m,20250101,20251201,percentage,0.0045,1462727.6720412457,145.27276720412456,0.16880510549226055,0.3923988153998026,2026,1.8574615563295636,
ETHUSDT,5m,20250101,20251201,percentage,0.005,850278.3367504324,84.02783367504324,0.20433013242290876,0.367816091954023,1740,1.681410155305495,
ETHUSDT,5m,20250101,20251201,percentage,0.0055,675828.0368371885,66.58280368371885,0.19605318165046956,0.3737997256515775,1458,1.5678832941619598,
ETHUSDT,5m,20250101,20251201,log_percentage,0.003,96345754.13478076,9633.575413478076,0.09636631542268545,0.4316526610644258,3570,2.679550052766382,
ETHUSDT,5m,20250101,20251201,log_percentage,0.0035,13120299.960907996,1311.0299960907996,0.12504548787746705,0.41046831955922863,2904,2.119055652440013,
ETHUSDT,5m,20250101,20251201,log_percentage,0.004,4199234.843496193,418.92348434961934,0.16610221047250204,0.4071606994171524,2402,2.0753221077602406,
ETHUSDT,5m,20250101,20251201,log_percentage,0.0045,1462727.6720412457,145.27276720412456,0.16880510549226055,0.3923988153998026,2026,1.8574615563295636,
ETHUSDT,5m,20250101,20251201,log_percentage,0.005,850278.3367504324,84.02783367504324,0.20433013242290876,0.367816091954023,1740,1.681410155305495,
ETHUSDT,5m,20250101,20251201,log_percentage,0.0055,675828.0368371885,66.58280368371885,0.19605318165046956,0.3737997256515775,1458,1.5678832941619598,
